Id	Size_fraction	Kingdom	Supergroup	Phylum	Class	Order	Family	Genus	Genus_revised_for_PIDA	Species
en_ASV_00417	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Torodiniales	Torodiniaceae	Kapelodinium	Kapelodinium	Kapelodinium_vestifici
en_ASV_00304	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium	Karlodinium_veneficum
en_ASV_00412	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium	Karlodinium_sp
ep_ASV_00261	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium	Karlodinium_sp
ep_ASV_00211	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium	Karlodinium_veneficum
ep_ASV_00265	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium	Karlodinium_sp
en_ASV_00488	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium	Karlodinium_sp
ep_ASV_00104	pico	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX	Katablepharidales_XX_sp
ep_ASV_00115	pico	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX	Katablepharidales_XX_sp
en_ASV_01092	nano	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX	Katablepharidales_XX_sp
ep_ASV_00239	pico	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Labyrinthulales	Labyrinthulaceae	Labyrinthulaceae_X	Labyrinthulaceae_X	Labyrinthulaceae_X_sp
en_ASV_00498	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	Lepidodinium	Lepidodinium_chlorophorum
en_ASV_00549	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	Lepidodinium	Lepidodinium_chlorophorum
en_ASV_00075	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Leptocylindrus	Leptocylindrus	Leptocylindrus_aporus
en_ASV_00167	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Leptocylindrus	Leptocylindrus	Leptocylindrus_convexus
en_ASV_00594	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Podolampadaceae	Lessardia	Lessardia	Lessardia_elongata
ep_ASV_00453	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-10	MAST-10_X	MAST-10_XX	MAST-10	MAST-10_XX_sp
ep_ASV_00171	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-11	MAST-11_X	MAST-11_XX	MAST-11	MAST-11_XX_sp
ep_ASV_00317	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1B	MAST-1B_X	MAST-1	MAST-1B_X_sp
ep_ASV_00106	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1C	MAST-1C_X	MAST-1	MAST-1C_X_sp
en_ASV_00786	nano	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1C	MAST-1C_X	MAST-1	MAST-1C_X_sp
ep_ASV_00294	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1D	MAST-1D_X	MAST-1	MAST-1D_X_sp
ep_ASV_00141	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-2	MAST-2B	MAST-2B_X	MAST-2	MAST-2B_X_sp
en_ASV_01023	nano	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-2	MAST-2B	MAST-2B_X	MAST-2	MAST-2B_X_sp
ep_ASV_00086	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3A	MAST-3A_X	MAST-3	MAST-3A_X_sp
ep_ASV_00058	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3B	MAST-3B_X	MAST-3	MAST-3B_X_sp
ep_ASV_00050	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3C	MAST-3C_X	MAST-3	MAST-3C_X_sp
ep_ASV_00212	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3C	MAST-3C_X	MAST-3	MAST-3C_X_sp
ep_ASV_00159	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3D	MAST-3D_X	MAST-3	MAST-3D_X_sp
en_ASV_01336	nano	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3D	MAST-3D_X	MAST-3	MAST-3D_X_sp
ep_ASV_00078	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3E	MAST-3E_X	MAST-3	MAST-3E_X_sp
ep_ASV_00132	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3E	MAST-3E_X	MAST-3	MAST-3E_X_sp
ep_ASV_00390	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3E	MAST-3E_X	MAST-3	MAST-3E_X_sp
en_ASV_01178	nano	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3E	MAST-3E_X	MAST-3	MAST-3E_X_sp
ep_ASV_00561	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3F	MAST-3F_X	MAST-3	MAST-3F_X_sp
ep_ASV_00396	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3F	MAST-3F_X	MAST-3	MAST-3F_X_sp
ep_ASV_00415	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3G	MAST-3G_X	MAST-3	MAST-3G_X_sp
ep_ASV_00439	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3K	MAST-3K_X	MAST-3	MAST-3K_X_sp
ep_ASV_00030	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4A	MAST-4A_X	unknown_MAST-4	MAST-4A_X_sp
en_ASV_01060	nano	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4A	MAST-4A_X	unknown_MAST-4	MAST-4A_X_sp
ep_ASV_00116	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4B	MAST-4B_X	unknown_MAST-4	MAST-4B_X_sp
ep_ASV_00126	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4E	MAST-4E_X	unknown_MAST-4	MAST-4E_X_sp
ep_ASV_00305	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-7	MAST-7A	MAST-7A_X	MAST-7	MAST-7A_X_sp
ep_ASV_00089	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-7	MAST-7B	MAST-7B_X	MAST-7	MAST-7B_X_sp
ep_ASV_00306	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-7	MAST-7B	MAST-7B_X	MAST-7	MAST-7B_X_sp
ep_ASV_00273	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-8	MAST-8B	MAST-8B_X	MAST-8	MAST-8B_X_sp
ep_ASV_00002	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas	Micromonas_Clade-B.E.3
ep_ASV_00011	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas	Micromonas_sp
en_ASV_00109	nano	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas	Micromonas_Clade-B.E.3
ep_ASV_00047	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas	Micromonas_Clade-B..4
en_ASV_00397	nano	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas	Micromonas_sp
ep_ASV_00032	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas	Micromonas_Clade-A.ABC.1-2
ep_ASV_00113	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas	Micromonas_Clade-A.ABC.1-2
en_ASV_00636	nano	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas	Micromonas_Clade-B..4
en_ASV_00583	nano	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas	Micromonas_Clade-A.ABC.1-2
ep_ASV_00419	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas	Micromonas_Clade-B..4
ep_ASV_00158	pico	Eukaryota	Rhizaria	Cercozoa	Filosa-Chlorarachnea	Chlorarachnida	Minorisa-lineage	Minorisa	Minorisa	Minorisa_minuta
en_ASV_00766	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Minutocellus	Minutocellus	Minutocellus_polymorphus
ep_ASV_00073	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MOCH	MOCH-2	MOCH-2_X	MOCH-2_XX	MOCH-2	MOCH-2_XX_sp
en_ASV_01222	nano	Eukaryota	Stramenopiles	Stramenopiles_X	MOCH	MOCH-2	MOCH-2_X	MOCH-2_XX	MOCH-2	MOCH-2_XX_sp
ep_ASV_00353	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MOCH	MOCH-2	MOCH-2_X	MOCH-2_XX	MOCH-2	MOCH-2_XX_sp
ep_ASV_00164	pico	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_B	Monosigidae_Group_B_X	Monosiga	Monosigidae_Group_B_X_sp
en_ASV_01234	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Navicula	Navicula	Navicula_sp
ep_ASV_00266	pico	Eukaryota	Rhizaria	Cercozoa	Filosa-Chlorarachnea	Filosa-Chlorarachnea_X	NPK2-lineage	NPK2-lineage_X	NPK2-lineage_X	NPK2-lineage_X_sp
ep_ASV_00065	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Ostreococcus	Ostreococcus	Ostreococcus_tauri
ep_ASV_00337	pico	Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Pedinellales_X	Pedinellales_X	Pedinellales_X_sp
ep_ASV_00045	pico	Eukaryota	Stramenopiles	Ochrophyta	Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Pelagomonas	Pelagomonas	Pelagomonas_calceolata
en_ASV_00727	nano	Eukaryota	Stramenopiles	Ochrophyta	Pelagophyceae	Pelagomonadales	Pelagomonadaceae	Pelagomonas	Pelagomonas	Pelagomonas_calceolata
en_ASV_00372	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Pentapharsodinium	Pentapharsodinium	Pentapharsodinium_tyrrhenicum
ep_ASV_00061	pico	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX	Picozoa_XXXX_sp
ep_ASV_00035	pico	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX	Picozoa_XXXX_sp
ep_ASV_00101	pico	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX	Picozoa_XXXX_sp
ep_ASV_00350	pico	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX	Picozoa_XXXX_sp
en_ASV_00558	nano	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX	Picozoa_XXXX_sp
ep_ASV_00520	pico	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX	Picozoa_XXXX_sp
en_ASV_01163	nano	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX	Picozoa_XXXX_sp
ep_ASV_00516	pico	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX	Picozoa_XXXX_sp
ep_ASV_00552	pico	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX	Picozoa_XXXX_sp
en_ASV_00016	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp
en_ASV_00811	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp
en_ASV_00740	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp
ep_ASV_00040	pico	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp
en_ASV_00334	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp
en_ASV_01018	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp
en_ASV_00820	nano	Eukaryota	Archaeplastida	Chlorophyta	Prasino-Clade-9	Prasino-Clade-9_X	Prasino-Clade-9-B	Prasino-Clade-9-B_X	Prasino	Prasino-Clade-9-B_X_sp
ep_ASV_00423	pico	Eukaryota	Archaeplastida	Chlorophyta	Prasino-Clade-9	Prasino-Clade-9_X	Prasino-Clade-9-B	Prasino-Clade-9-B_X	Prasino	Prasino-Clade-9-B_X_sp
en_ASV_00365	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum	Prorocentrum_sp
en_ASV_00563	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum	Prorocentrum_sp
ep_ASV_00192	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum	Prorocentrum_sp
en_ASV_00271	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum	Prorocentrum_rhathymum
ep_ASV_00176	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum	Prorocentrum_sp
en_ASV_00426	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum	Prorocentrum_sp
ep_ASV_00501	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum	Prorocentrum_sp
en_ASV_00798	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum	Prorocentrum_rhathymum
ep_ASV_00284	pico	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Protaspa-lineage	Protaspa-lineage_X	Protaspa-lineage_X	Protaspa-lineage_X_sp
ep_ASV_00196	pico	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Proteomonas	Proteomonas	Proteomonas_sulcata
en_ASV_00296	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pseudo-nitzschia	Pseudo-nitzschia	Pseudo-nitzschia_seriata
ep_ASV_00145	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Tontoniidae_B	Pseudotontonia	Pseudotontonia	Pseudotontonia_sp
en_ASV_01056	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Tontoniidae_B	Pseudotontonia	Pseudotontonia	Pseudotontonia_sp
en_ASV_00837	nano	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystida_X	Pterocystida_XX	Pterocystida_XX	Pterocystida_XX_sp
ep_ASV_00099	pico	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystida_X	Pterocystida_XX	Pterocystida_XX	Pterocystida_XX_sp
en_ASV_00134	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Ptychodiscaceae	Ptychodiscus	Ptychodiscus	Ptychodiscus_noctiluca
ep_ASV_00100	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Ptychodiscaceae	Ptychodiscus	Ptychodiscus	Ptychodiscus_noctiluca
ep_ASV_00160	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Ptychodiscaceae	Ptychodiscus	Ptychodiscus	Ptychodiscus_noctiluca
en_ASV_01187	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Ptychodiscaceae	Ptychodiscus	Ptychodiscus	Ptychodiscus_noctiluca
en_ASV_00465	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Ptychodiscaceae	Ptychodiscus	Ptychodiscus	Ptychodiscus_noctiluca
ep_ASV_00172	pico	Eukaryota	Archaeplastida	Chlorophyta	Prasino-Clade-V	Pseudoscourfieldiales	Pycnococcaceae	Pycnococcus	Pycnococcus	Pycnococcus_provasolii
en_ASV_01176	nano	Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadales	Pyramimonadales_X	Pyramimonadales_XX	Pyramimonas	Pyramimonas	Pyramimonas_sp
en_ASV_00427	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Radial-centric-basal-Coscinodiscophyceae_X	Radial-centric-basal-Coscinodiscophyceae_X	Radial-centric-basal-Coscinodiscophyceae_X_sp
en_ASV_00570	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Raphid-pennate_X	Raphid-pennate_X	Raphid-pennate_X_sp
en_ASV_00715	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Raphid-pennate_X	Raphid-pennate_X	Raphid-pennate_X_sp
ep_ASV_00264	pico	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Raphid-pennate_X	Raphid-pennate_X	Raphid-pennate_X_sp
en_ASV_00370	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Scrippsiella	Scrippsiella	Scrippsiella_acuminata
ep_ASV_00235	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida_E	Strombidiida_E_X	Strombidiida_E_XX	Strombidium	Strombidiida_E_XX_sp
ep_ASV_00023	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida_F	Strombidiida_F_X	Strombidiida_F_XX	Strombidium	Strombidiida_F_XX_sp
en_ASV_00612	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida_F	Strombidiida_F_X	Strombidiida_F_XX	Strombidium	Strombidiida_F_XX_sp
ep_ASV_00072	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida_G	Strombidiida_G_X	Strombidiida_G_XX	Strombidium	Strombidiida_G_XX_sp
en_ASV_00472	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida_G	Strombidiida_G_X	Strombidiida_G_XX	Strombidium	Strombidiida_G_XX_sp
ep_ASV_00200	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_H	Strombidiidae_H_X	Strombidium	Strombidiidae_H_X_sp
en_ASV_01161	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_H	Strombidiidae_H_X	Strombidium	Strombidiidae_H_X_sp
ep_ASV_00362	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_L	Strombidiidae_L_X	Strombidium	Strombidiidae_L_X_sp
ep_ASV_00369	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_L	Strombidiidae_L_X	Strombidium	Strombidiidae_L_X_sp
ep_ASV_00216	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae	Strombidiidae_X	Strombidium	Strombidiidae_X_sp
ep_ASV_00495	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae	Strombidiidae_X	Strombidium	Strombidiidae_X_sp
en_ASV_01138	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae	Strombidiidae_X	Strombidium	Strombidiidae_X_sp
ep_ASV_00108	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_M	Strombidium_M	Strombidium	Strombidium_M_sp
en_ASV_00327	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiales_X	Suessiales_XX	Suessiales_XX	Suessiales_XX_sp
en_ASV_00153	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00183	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00068	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00198	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00020	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00003	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00004	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00103	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00082	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00051	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00329	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00096	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00014	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00064	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00205	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00029	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_00355	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales_Group_I	Syndiniales-Group-I-Clade-1_X_sp
